timestamp_s,channel,rail_name,voltage_v,current_a,power_w
15650.465636,1,VDD_IN,5.0400,1.4160,7.1366
15650.467098,2,VDD_CPU_GPU_CV,5.0320,0.4320,2.1738
15650.468389,3,VDD_SOC,5.0320,0.3280,1.6505
15650.475707,1,VDD_IN,5.0400,1.4240,7.1770
15650.477134,2,VDD_CPU_GPU_CV,5.0320,0.4320,2.1738
15650.478491,3,VDD_SOC,5.0320,0.3280,1.6505
15650.485776,1,VDD_IN,5.0400,1.4160,7.1366
15650.487203,2,VDD_CPU_GPU_CV,5.0320,0.4240,2.1336
15650.488587,3,VDD_SOC,5.0400,0.3280,1.6531
15650.495843,1,VDD_IN,5.0400,1.4000,7.0560
15650.497328,2,VDD_CPU_GPU_CV,5.0320,0.4160,2.0933
15650.498602,3,VDD_SOC,5.0400,0.3280,1.6531
15650.505914,1,VDD_IN,5.0400,1.4080,7.0963
15650.507350,2,VDD_CPU_GPU_CV,5.0320,0.4160,2.0933
15650.508650,3,VDD_SOC,5.0400,0.3280,1.6531
15650.515984,1,VDD_IN,5.0400,1.4080,7.0963
15650.517440,2,VDD_CPU_GPU_CV,5.0320,0.4240,2.1336
15650.518727,3,VDD_SOC,5.0320,0.3280,1.6505
15650.526054,1,VDD_IN,5.0400,1.4160,7.1366
15650.527505,2,VDD_CPU_GPU_CV,5.0320,0.4240,2.1336
15650.528800,3,VDD_SOC,5.0320,0.3280,1.6505
15650.536123,1,VDD_IN,5.0400,1.4240,7.1770
15650.537559,2,VDD_CPU_GPU_CV,5.0320,0.4320,2.1738
15650.538928,3,VDD_SOC,5.0400,0.3280,1.6531
15650.546194,1,VDD_IN,5.0400,1.4240,7.1770
15650.547641,2,VDD_CPU_GPU_CV,5.0320,0.4400,2.2141
15650.548915,3,VDD_SOC,5.0320,0.3280,1.6505
15650.556263,1,VDD_IN,5.0400,1.4320,7.2173
15650.557793,2,VDD_CPU_GPU_CV,5.0320,0.4400,2.2141
15650.559102,3,VDD_SOC,5.0320,0.3360,1.6908
15650.566337,1,VDD_IN,5.0400,1.4320,7.2173
15650.567771,2,VDD_CPU_GPU_CV,5.0320,0.4480,2.2543
15650.569153,3,VDD_SOC,5.0320,0.3360,1.6908
15650.576407,1,VDD_IN,5.0400,1.4400,7.2576
15650.577833,2,VDD_CPU_GPU_CV,5.0320,0.4480,2.2543
15650.579229,3,VDD_SOC,5.0320,0.3360,1.6908
15650.586477,1,VDD_IN,5.0400,1.4320,7.2173
15650.587907,2,VDD_CPU_GPU_CV,5.0320,0.4400,2.2141
15650.589267,3,VDD_SOC,5.0320,0.3280,1.6505
15650.596547,1,VDD_IN,5.0400,1.4240,7.1770
15650.598072,2,VDD_CPU_GPU_CV,5.0320,0.4320,2.1738
15650.599351,3,VDD_SOC,5.0320,0.3280,1.6505
15650.606621,1,VDD_IN,5.0400,1.4160,7.1366
15650.608135,2,VDD_CPU_GPU_CV,5.0320,0.4320,2.1738
